AdamW Baseline_loss,AdamW Baseline_ppl,Muon (Polar Express)_loss,Muon (Polar Express)_ppl,Muon (Newton-Schulz)_loss,Muon (Newton-Schulz)_ppl,Muon (SVD)_loss,Muon (SVD)_ppl,Muon (QR)_loss,Muon (QR)_ppl,Muon (Sign)_loss,Muon (Sign)_ppl
5.559136390686035,259.59854776430564,5.569888114929199,262.40473842505395,5.555844306945801,258.74533280435264,5.573637008666992,263.3903121570112,6.531882286071777,686.6895419443182,6.171477317810059,478.89306101028143
5.557127952575684,259.0776833846087,5.573583602905273,263.3762459723721,5.5609450340271,260.0684938033497,5.560434341430664,259.9357126570582,6.472955703735352,647.3944079404041,6.028768539428711,415.2034077999686
5.555566310882568,258.6734126176808,5.568317413330078,261.992902403212,5.555567741394043,258.67378265323043,5.5672407150268555,261.71096689671566,6.490379333496094,658.7732105695877,5.986852645874023,398.15948690098486
5.555610656738281,258.684883965865,5.564767837524414,261.06458727274054,5.559476375579834,259.6868223541608,5.566495895385742,261.51611200316023,6.486233711242676,656.0478387721083,6.095766067504883,443.97402901185313
5.556561470031738,258.9309619609318,5.560832500457764,260.03922901413665,5.560967445373535,260.0743223537739,5.554791450500488,258.4730544731649,6.648342132568359,771.5042129918115,6.011185646057129,407.9667377903355
5.5612640380859375,260.1514699426078,5.575647830963135,263.9204761234076,5.561530113220215,260.2206989895608,5.566364765167236,261.48182158655453,6.524282932281494,681.4909232607,6.0665602684021,431.19493291548525
5.549777984619141,257.1804515510861,5.568844318389893,262.1309841639183,5.55446720123291,258.3892583607115,5.560179233551025,259.8694094661527,6.616580009460449,747.3846727836984,6.0823469161987305,438.05607013873606
5.551585674285889,257.64577444882866,5.578536510467529,264.68395999277243,5.564700126647949,261.0469109591685,5.563957214355469,260.85304802059926,6.695451736450195,808.7191796384009,6.071895599365234,433.50164866633554
5.559160232543945,259.60473714977803,5.5636162757873535,260.76412831485857,5.567195892333984,261.69923656931985,5.55885124206543,259.524534149441,6.63877010345459,764.1545837528087,5.998195171356201,402.70133032116115
5.551455497741699,257.61223719521513,5.560783386230469,260.0264577019664,5.556142807006836,258.8225798305347,5.548900604248047,256.9549054304044,6.602136135101318,736.6671302199329,6.029029846191406,415.31191743485414
5.560531139373779,259.96087511720316,5.558344841003418,259.3931439206132,5.56156063079834,260.22864041624786,5.566703796386719,261.5704871167416,6.749875068664551,853.9520704891252,6.035398483276367,417.9653286521743
5.550721168518066,257.4231344414141,5.571228981018066,262.7568240374433,5.551169395446777,257.5385442853116,5.5683112144470215,261.991278344882,6.612123489379883,744.0613487120178,6.084103107452393,438.8260563013096
5.552609443664551,257.9096793690892,5.572432994842529,263.0733774151369,5.553768157958984,258.20869620533267,5.562044143676758,260.3544947388633,6.555098533630371,702.8183976594887,6.014890670776367,409.4810682220233
5.551505088806152,257.62501277704854,5.567627429962158,261.8121940081035,5.557393550872803,259.14650311493426,5.559247970581055,259.6275153590829,6.631292343139648,758.4617303557482,6.020925045013428,411.95950060419307
5.555940628051758,258.7702566412961,5.575680732727051,263.92915971545756,5.554581165313721,258.41870713305116,5.575311660766602,263.8317688362885,6.645164489746094,769.0565391432661,5.98246955871582,396.41813819642385
5.55881404876709,259.51488175551924,5.571352005004883,262.7891514179805,5.5634284019470215,260.715142158404,5.5737762451171875,263.42698824235646,6.597820281982422,733.4946340265769,6.029047966003418,415.31944287690385
5.553488731384277,258.13655591321924,5.575628280639648,263.91531644316154,5.5667643547058105,261.58632786540517,5.564365386962891,260.95954282201564,6.648931503295898,771.959049011474,6.013399124145508,408.8707633765301
5.551045894622803,257.50674002685366,5.564339637756348,260.9528234073583,5.541272163391113,255.0021976588052,5.556349754333496,258.876148014215,6.622621536254883,751.9136846074596,6.0227155685424805,412.6977845431804
