NS-5 Baseline (from Iter1)_loss,NS-5 Baseline (from Iter1)_ppl,NS-3 Steps_loss,NS-3 Steps_ppl,NS-7 Steps_loss,NS-7 Steps_ppl,Hybrid SVD-NS_loss,Hybrid SVD-NS_ppl,NS-5 (High Momentum 0.99)_loss,NS-5 (High Momentum 0.99)_ppl
5.588763236999512,267.4046988827733,5.598776340484619,270.095699957431,5.579324722290039,264.8926692620186,5.586268901824951,266.7385331022671,5.607761383056641,272.5334565934591
5.590597152709961,267.89554651011986,5.586041450500488,266.6778699688443,5.6172003746032715,275.1180764995383,5.594467639923096,268.9344420162835,5.580704689025879,265.2584646688659
5.609193801879883,272.92411837549446,5.593844413757324,268.76688725282156,5.60676383972168,272.26172821323064,5.569140911102295,262.2087418341253,5.579453468322754,264.9267753377452
5.583146095275879,265.9068595179312,5.596974849700928,269.60956306028737,5.618011474609375,275.3413152953218,5.58641242980957,266.77682029391957,5.589723587036133,267.6616243445801
5.588141441345215,267.23847948567425,5.602039337158203,270.9784607674946,5.584829330444336,266.3548202012273,5.589949607849121,267.72212827983697,5.59564208984375,269.2504775980262
5.596707344055176,269.53745062569175,5.572568893432617,263.10913114560304,5.572037696838379,262.9694055853819,5.578948020935059,264.79290262687636,5.578294277191162,264.61985249473963
5.586184024810791,266.71589409279534,5.580313682556152,265.15476716754875,5.598859786987305,270.11823943939027,5.559724807739258,259.75134492662136,5.580894470214844,265.3088105128697
5.564168930053711,260.9082805523903,5.584037780761719,266.1440705482477,5.592658996582031,268.44847513140724,5.562700271606445,260.52537664854754,5.579678535461426,264.9864083594931
5.594118595123291,268.84058822835055,5.573542594909668,263.36544566188576,5.588059425354004,267.2165625556712,5.570745944976807,262.6299336701239,5.566564083099365,261.5339447968951
5.570355415344238,262.52738892331064,5.577445030212402,264.39522028210337,5.594694137573242,268.99536193429236,5.588539123535156,267.3447766042673,5.592120170593262,268.30386707914795
5.5643630027771,260.9589206467233,5.5723981857299805,263.06422022371163,5.583173751831055,265.9142136873581,5.582259654998779,265.6712534084977,5.588691711425781,267.38557329226006
5.558701515197754,259.4856792627407,5.579653739929199,264.97983796192364,5.584453582763672,266.2547567957766,5.56503438949585,261.1341838282876,5.580386638641357,265.174112527007
5.565305709838867,261.20504445714784,5.583487510681152,265.9976597155496,5.5811686515808105,265.38156321820145,5.587472915649414,267.0598833999192,5.565113544464111,261.15485471441144
5.5649261474609375,261.1059196625579,5.579781532287598,265.0137025241149,5.566976547241211,261.64184042100766,5.569795608520508,262.3804654277999,5.591217994689941,268.0619189517972
5.568568706512451,262.05874770630743,5.580772399902344,265.27642616008563,5.593127250671387,268.57420666252324,5.576162338256836,264.0563000715399,5.579195022583008,264.8583149883384
5.566361427307129,261.48094879827005,5.573646545410156,263.3928240547478,5.571595668792725,262.8531914198166,5.556790351867676,258.9902333376985,5.580418109893799,265.18245801976417
5.565600872039795,261.2821536922692,5.56807804107666,261.93019607716093,5.584424018859863,266.24688538211353,5.57694149017334,264.26212021597314,5.587059020996094,266.94937161376
5.569331169128418,262.2586338978112,5.560922622680664,260.0626653835497,5.578104019165039,264.5695112329974,5.569977760314941,262.42826285346314,5.569136619567871,262.2076165586981
5.557924270629883,259.28407378662325,5.562594890594482,260.49792366725114,5.577723503112793,264.4688574384451,5.558229446411133,259.36321308149064,5.5807037353515625,265.2582116988016
5.572812080383301,263.173123633657,5.56184196472168,260.3018618599766,5.577911376953125,264.5185488860557,5.561970233917236,260.3352527118624,5.5695695877075195,262.3211686830933
5.563582420349121,260.75530018046015,5.567071437835693,261.66666894876494,5.571621894836426,262.86008510949847,5.575757026672363,263.94929668048974,5.560756683349609,260.0195143391504
5.574277877807617,263.559164980515,5.561882019042969,260.31228828319394,5.569526672363281,262.3099113213968,5.574693202972412,263.6686504686091,5.594754219055176,269.01152405978803
5.5707197189331055,262.62304601632457,5.561742782592773,260.2760458474238,5.564461708068848,260.9846799443886,5.562085151672363,260.36517157375573,5.5803985595703125,265.177273667605
5.561377048492432,260.1808714272816,5.565532207489014,261.2642134864939,5.563848495483398,260.82468991300107,5.558721542358398,259.49087607616275,5.572360992431641,263.0544361796379
5.559174537658691,259.608450851894,5.564334869384766,260.9515790902976,5.572226524353027,263.0190661331585,5.564874649047852,261.0924734682797,5.57787561416626,264.50908913472455
5.573487281799316,263.3508785028082,5.561446189880371,260.19886131576317,5.571292877197266,262.7736137309508,5.580792427062988,265.2817389468874,5.580750465393066,265.2706075156698
5.5594801902771,259.68781298266146,5.562751293182373,260.53866940293904,5.5627827644348145,260.5468690101998,5.57476282119751,263.6870072510445,5.57448673248291,263.61421629299934
